basename,label,ra,dec,snr,resource,dataset
spec-2904-54574-0096,K,207.31454,27.491311,104.3207,sdss,train
spec-0352-51694-0277,K,257.96021,63.276602,25.09799,sdss,train
spec-3387-54951-0230,K,222.23026,23.042158,74.39185,sdss,train
spec-5055-55889-0500,K,341.25165,9.5534739,41.26641,sdss,train
spec-7758-58402-0206,K,354.12465,34.009927,10.81585,sdss,train
spec-0882-52370-0419,K,180.12022,53.230276,10.42167,sdss,train
spec-2079-53379-0486,K,114.58504,21.913055,34.68066,sdss,train
spec-1885-53230-0140,K,355.74563,42.186142,22.99028,sdss,train
spec-2678-54173-0311,K,97.279858,26.579343,40.81045,sdss,train
spec-2040-53384-0410,K,18.851969,26.461903,72.98045,sdss,train
spec-3480-54999-0460,K,251.75725,32.988574,39.63327,sdss,train
spec-3314-54970-0108,K,224.53198,-1.3500438,58.9665,sdss,train
spec-1485-52992-0516,K,351.5329,0.1364141,24.57427,sdss,train
spec-7741-58078-0854,K,6.86661600000002,31.908462,13.17273,sdss,train
spec-6788-56428-0984,K,249.88481,55.318527,52.36153,sdss,train
spec-3105-54825-0173,K,7.9697499,-10.1916,56.52577,sdss,train
spec-2926-54625-0294,K,196.7822,-0.641028,72.58701,sdss,train
spec-3258-54884-0475,K,160.47919,44.214874,53.72872,sdss,train
spec-2339-53729-0446,K,51.042277,6.321144,18.42987,sdss,train
spec-0324-51666-0369,K,182.48899,1.0282485,17.06932,sdss,train
spec-5042-55856-0662,K,335.20715,14.88682,62.19991,sdss,train
spec-2534-53917-0576,K,278.20855,22.183048,25.21768,sdss,train
spec-2806-54425-0567,K,123.27653,-6.094664,59.59249,sdss,train
spec-2889-54530-0598,K,145.21686,30.061869,65.42363,sdss,train
spec-3174-54821-0471,K,125.75266,48.009552,48.996,sdss,train
spec-2046-53327-0120,K,32.884067,22.024468,43.11936,sdss,train
spec-2402-54176-0038,K,142.86193,7.129787,38.18462,sdss,train
spec-2464-54272-0425,K,230.69412,50.429888,29.16586,sdss,train
spec-3236-54892-0010,K,195.30104,29.422077,77.77756,sdss,train
spec-3134-54806-0403,K,1.7580781,-5.9196258,50.95369,sdss,train
spec-3000-54892-0210,K,164.26089,39.270035,41.92509,sdss,train
spec-1104-52912-0069,K,334.71176,-0.289122,29.40876,sdss,train
spec-2627-54379-0207,K,341.99322,29.635584,16.17985,sdss,train
spec-3183-54833-0268,K,47.978819,-0.05332295,54.89308,sdss,train
spec-1924-53330-0147,K,122.90766,20.725519,22.5513,sdss,train
spec-3142-54735-0285,K,352.59056,-0.73332311,45.12444,sdss,train
spec-1036-52582-0614,K,338.46286,0.82092601,15.3459,sdss,train
spec-3162-54800-0530,K,120.69106,20.297159,93.3252,sdss,train
spec-4542-55833-0152,K,10.953687,8.803458,21.75396,sdss,train
spec-2545-53915-0270,K,331.81283,69.1746,17.94413,sdss,train
spec-0644-52173-0133,K,328.05183,-9.1734647,25.25745,sdss,train
spec-2887-54495-0364,K,91.353541,24.749021,30.43395,sdss,train
spec-1121-52873-0348,K,3.874345,0.53401261,20.38528,sdss,train
spec-1257-52944-0582,K,72.184806,26.316277,23.77995,sdss,train
spec-1622-53385-0204,K,178.63393,6.5162225,33.47288,sdss,train
spec-1488-52965-0222,K,356.90594,-0.613389,37.08666,sdss,train
spec-8521-58175-0734,K,231.10371,40.484394,10.68275,sdss,train
spec-4960-55747-0278,K,243.8555,33.504045,40.5588,sdss,train
spec-3295-54924-0621,K,211.07511,65.6902,71.63389,sdss,train
spec-3238-54885-0490,K,185.88516,40.025944,46.92602,sdss,train
spec-1201-52674-0322,K,138.68089,43.179188,48.39851,sdss,train
spec-5115-55885-0866,K,21.618238,24.242911,13.4367,sdss,train
spec-2698-54140-0356,K,62.397467,16.266864,13.17552,sdss,train
spec-1492-52932-0475,K,5.09195,0.147419,51.98693,sdss,train
spec-7913-57333-0080,K,22.612122,-3.8320857,10.9171,sdss,train
spec-3407-54971-0407,K,222.53588,22.691587,71.80825,sdss,train
spec-2561-54597-0269,K,260.54004,63.871223,13.162,sdss,train
spec-2054-53431-0127,K,115.8624,16.80705,52.68093,sdss,train
spec-5170-56063-0625,K,215.02217,41.577456,47.32775,sdss,train
spec-0696-52209-0174,K,20.72589,-0.09755347,39.40516,sdss,train
spec-2669-54086-0119,K,71.835086,10.979111,37.5578,sdss,train
spec-6606-56304-0200,K,33.612044,31.592709,47.26567,sdss,train
spec-3320-54912-0446,K,148.19748,52.996232,52.43876,sdss,train
spec-6194-56190-0600,K,9.62822169999998,21.105376,46.66785,sdss,train
spec-3297-54941-0109,K,229.76214,50.668208,58.02343,sdss,train
spec-2895-54567-0634,K,190.36854,0.114117,65.12638,sdss,train
spec-7638-56981-0634,K,25.935392,24.212256,22.18582,sdss,train
spec-1918-53240-0208,K,316.34129,-0.524676,20.81326,sdss,train
spec-7452-56745-0826,K,130.36393,1.1410544,42.0975,sdss,train
spec-2560-54205-0159,K,248.33012,62.646096,25.29039,sdss,train
spec-6045-56072-0772,K,246.7666,42.24539,43.30012,sdss,train
spec-2546-54625-0560,K,325.16296,73.601524,47.28057,sdss,train
spec-6118-56189-0154,K,337.89285,21.037494,40.2814,sdss,train
spec-1616-53169-0113,K,189.67828,12.372829,34.20854,sdss,train
spec-8541-58257-0658,K,248.69237,47.15501,13.68814,sdss,train
spec-2862-54471-0550,K,174.44488,0.209255,45.8724,sdss,train
spec-3183-54833-0608,K,50.202253,0.95117392,58.36205,sdss,train
spec-3128-54776-0290,K,339.0622,12.854345,30.94276,sdss,train
spec-2248-53558-0036,K,307.92821,13.511269,41.9109,sdss,train
spec-7376-56749-0986,K,126.92394,54.818364,11.09639,sdss,train
spec-1081-52531-0173,K,18.132139,-0.182788,44.00933,sdss,train
spec-2377-53991-0025,K,0.608000000000004,56.382793,30.80766,sdss,train
spec-2247-53857-0044,K,259.44595,41.350689,30.50411,sdss,train
spec-7333-56686-0241,K,35.785517,-1.443744,75.65158,sdss,train
spec-3184-54850-0406,K,44.58643,0.68833469,70.3096,sdss,train
spec-1913-53295-0122,K,5.926006,-11.110306,13.96893,sdss,train
spec-5210-56003-0886,K,238.31056,8.3336326,13.52393,sdss,train
spec-2915-54497-0161,K,115.87284,18.10064,67.12357,sdss,train
spec-2372-53768-0370,K,150.86751,19.900835,36.11134,sdss,train
spec-2934-54626-0637,K,223.20835,0.158812,71.15546,sdss,train
spec-3116-54792-0170,K,30.7759,6.3619199,47.90931,sdss,train
spec-3326-54943-0555,K,168.81287,41.62937,38.20251,sdss,train
spec-2557-54178-0389,K,157.01793,44.97241,31.78881,sdss,train
spec-3186-54853-0366,K,48.168902,-6.2462041,37.42036,sdss,train
spec-2623-54096-0141,K,347.92363,21.522682,26.55424,sdss,train
spec-2079-53379-0506,K,114.68118,21.927117,20.15508,sdss,train
spec-2072-53430-0455,K,83.288314,0.985355,12.19703,sdss,train
spec-1886-53237-0588,K,355.82665,46.384558,26.75188,sdss,train
spec-1732-53501-0327,K,244.31102,8.2959022,28.25646,sdss,train
spec-0979-52427-0374,K,259.22955,27.740704,32.5931,sdss,train
spec-7333-56686-0661,K,35.527233,1.2413223,38.56263,sdss,train
spec-1080-52614-0078,K,20.870518,-0.207245,51.67695,sdss,train
spec-8217-58172-0490,K,190.8124,54.141336,26.98973,sdss,train
spec-3286-54910-0507,K,125.46986,66.164274,67.18159,sdss,train
spec-2251-53557-0192,K,332.53908,20.609868,47.96585,sdss,train
spec-2179-53555-0211,K,310.76965,75.490396,22.28964,sdss,train
spec-2827-54422-0503,K,123.04403,-6.91424,13.9079,sdss,train
spec-1910-53299-0612,K,345.93882,-8.68192,15.75676,sdss,train
spec-4483-55587-0543,K,125.30788,21.477954,34.81895,sdss,train
spec-1686-53472-0624,K,251.31696,28.710065,26.97675,sdss,train
spec-7297-57040-0631,K,141.14541,51.277579,31.34332,sdss,train
spec-6298-56208-0796,K,339.89695,25.786691,19.71643,sdss,train
spec-0423-51821-0206,K,18.778258,13.576025,49.29691,sdss,train
spec-3303-54950-0169,K,199.65621,24.717373,53.65419,sdss,train
spec-1666-52991-0598,K,50.899817,41.568368,55.18413,sdss,train
spec-7695-57654-0729,K,0.900386000000026,27.724886,44.06008,sdss,train
spec-1857-53182-0364,K,286.63988,79.241003,24.3479,sdss,train
spec-3192-54829-0275,K,139.97871,14.520103,48.65855,sdss,train
spec-3221-54864-0032,K,176.2034,26.351021,66.57338,sdss,train
spec-1120-52589-0461,K,4.9503693,0.66228722,21.40089,sdss,train
spec-2535-54632-0303,K,258.47641,-13.623082,54.85703,sdss,train
spec-3114-54773-0583,K,29.908701,14.3521,95.965,sdss,train
spec-1898-53260-0488,K,26.666824,14.27582,32.65896,sdss,train
spec-2930-54589-0420,K,206.74036,19.690814,73.06696,sdss,train
spec-2488-54149-0105,K,166.39908,21.116149,40.86892,sdss,train
spec-3286-54910-0195,K,122.50608,65.585383,72.23675,sdss,train
spec-2546-54625-0176,K,324.32778,73.109319,16.01668,sdss,train
spec-1128-52637-0182,K,12.398916,-0.60017025,34.44359,sdss,train
spec-4491-55570-0768,K,125.9246,18.237717,44.27113,sdss,train
spec-6062-56091-0391,K,256.67213,43.510324,11.13042,sdss,train
spec-3207-54850-0226,K,103.32887,29.008577,59.189,sdss,train
spec-3250-54883-0631,K,161.30458,23.249191,55.31914,sdss,train
spec-2317-54152-0471,K,132.31402,6.607296,46.07055,sdss,train
spec-7710-58284-0261,K,337.42828,31.371498,16.20122,sdss,train
spec-2250-53566-0159,K,311.90182,15.557446,22.07682,sdss,train
spec-3304-54942-0513,K,186.2829,54.915604,58.05389,sdss,train
spec-1905-53706-0607,K,12.19594,0.760397,34.33537,sdss,train
spec-2534-53917-0150,K,277.49443,20.805556,29.6928,sdss,train
spec-7258-56605-0776,K,101.06396,-0.39014,31.62947,sdss,train
spec-3143-54772-0621,K,344.55329,0.31325173,84.87151,sdss,train
spec-5211-56002-0588,K,234.32884,8.7129678,12.62084,sdss,train
spec-2805-54380-0024,K,66.066974,6.276672,33.05165,sdss,train
spec-3317-54908-0041,K,142.18664,18.98727,40.82617,sdss,train
spec-3293-54921-0040,K,131.15668,5.434728,39.72186,sdss,train
spec-1072-52643-0470,K,35.680138,0.388723,46.82029,sdss,train
spec-1143-52592-0377,K,334.96719,0.73727398,29.74441,sdss,train
spec-3182-54828-0226,K,126.02103,31.71027,49.56865,sdss,train
spec-5810-56358-0088,K,142.11092,33.244993,15.92044,sdss,train
spec-3138-54740-0460,K,303.21147,-11.328194,107.1648,sdss,train
spec-2184-53534-0501,K,271.85782,24.083843,57.52542,sdss,train
spec-2859-54570-0521,K,170.22833,-10.612426,32.50529,sdss,train
spec-7258-56605-0874,K,101.48008,0.51380999,28.65532,sdss,train
spec-5307-55998-0414,K,139.67715,16.48403,50.24312,sdss,train
spec-3115-54793-0096,K,18.257601,16.7101,50.64916,sdss,train
spec-2267-53713-0120,K,122.27577,15.130857,28.53705,sdss,train
spec-2338-53683-0414,K,298.04597,19.640806,81.932,sdss,train
spec-1521-52945-0282,K,321.35159,-0.718932,21.11884,sdss,train
spec-3157-54802-0569,K,62.302734,-4.3723434,58.63037,sdss,train
spec-1887-53239-0230,K,353.90528,45.403726,21.95609,sdss,train
spec-6601-56335-0084,K,26.854991,30.470357,10.43552,sdss,train
spec-3325-54942-0533,K,171.62761,65.521171,48.24992,sdss,train
spec-1505-52941-0589,K,30.512001,0.21121,26.84389,sdss,train
spec-3260-54883-0023,K,155.17586,27.538462,36.93223,sdss,train
spec-2054-53431-0450,K,115.99719,19.603437,52.35757,sdss,train
spec-6290-56238-0572,K,340.99676,25.054621,45.37853,sdss,train
spec-5447-55958-0058,K,210.66462,8.0996814,11.78372,sdss,train
spec-3185-54829-0015,K,47.47996,-8.6681307,50.49441,sdss,train
spec-3457-54984-0408,K,252.76172,34.747172,58.97705,sdss,train
spec-1101-52621-0170,K,339.51685,-0.495776,42.93999,sdss,train
spec-2255-53565-0338,K,249.02481,36.709284,28.4005,sdss,train
spec-3133-54789-0376,K,8.4182728,15.881772,89.85046,sdss,train
spec-5453-56001-0104,K,212.89405,12.137929,26.72371,sdss,train
spec-2401-53768-0095,K,139.55254,29.143211,38.13023,sdss,train
spec-7331-56658-0390,K,54.552608,-0.39409797,49.18911,sdss,train
spec-1891-53238-0120,K,319.64192,10.514111,14.57085,sdss,train
spec-7106-56663-0292,K,178.53931,61.05753,39.472,sdss,train
spec-7143-56572-0744,K,357.30937,35.606989,11.01865,sdss,train
spec-3831-55543-0115,K,155.57901,-0.18487872,57.5224,sdss,train
spec-3131-54731-0254,K,356.72327,15.05321,59.36399,sdss,train
spec-2839-54461-0481,K,123.96279,62.156805,86.44308,sdss,train
spec-3810-56015-0688,K,130.71987,2.3608024,13.04053,sdss,train
spec-6290-56238-0470,K,340.68478,24.36409,48.38717,sdss,train
spec-2841-54451-0310,K,83.710881,5.7803659,89.79214,sdss,train
spec-2939-54515-0310,K,113.52587,65.4415,86.02311,sdss,train
spec-1912-53293-0587,K,6.972449,-9.391829,66.59344,sdss,train
spec-8411-57875-0324,K,221.03794,55.702479,22.58092,sdss,train
spec-2306-53726-0532,K,33.540134,7.84456,37.197,sdss,train
spec-1488-52965-0057,K,358.32085,-0.83968884,15.20546,sdss,train
spec-1116-52932-0271,K,311.00769,-0.63639,50.45179,sdss,train
spec-4852-55689-0515,K,157.96205,6.635069,15.45561,sdss,train
spec-3427-54979-0267,K,249.81189,39.38186,45.42057,sdss,train
spec-2400-53765-0113,K,135.10062,36.890658,18.25551,sdss,train
spec-7388-56783-0554,K,156.54032,46.781538,13.39394,sdss,train
spec-2923-54563-0334,K,191.02427,50.437949,55.11694,sdss,train
spec-0784-52327-0633,K,202.0254,61.826027,10.31334,sdss,train
spec-3208-54853-0048,K,122.56454,64.802467,53.53957,sdss,train
spec-1516-52933-0068,K,52.622543,-0.21746,27.62144,sdss,train
spec-2413-54169-0389,K,167.65153,10.043479,15.13106,sdss,train
spec-3228-54863-0570,K,126.62688,33.344509,51.47729,sdss,train
spec-3106-54714-0560,K,7.6049399,7.5584898,39.18842,sdss,train
spec-3186-54833-0609,K,50.378782,-6.5615884,38.23453,sdss,train
spec-1130-52669-0253,K,11.71363,-0.15966999,35.71904,sdss,train
spec-8396-57837-0208,K,225.71669,51.759005,11.1524,sdss,train
spec-3319-54915-0033,K,143.26987,9.464281,68.57426,sdss,train
spec-2536-53883-0303,K,285.31135,38.781752,44.64582,sdss,train
spec-2380-53759-0558,K,135.45646,37.225098,50.30653,sdss,train
spec-3228-54863-0315,K,124.1417,32.676201,46.83819,sdss,train
spec-1135-53024-0288,K,8.0809435,-1.2113675,18.07143,sdss,train
spec-1127-52932-0215,K,8.4967525,-0.73066079,35.69874,sdss,train
spec-3362-54939-0412,K,126.78727,56.598289,59.26336,sdss,train
spec-7451-56739-0665,K,119.72646,1.2614408,28.98836,sdss,train
spec-3105-54825-0509,K,8.6687298,-9.3089104,72.92773,sdss,train
spec-2621-54380-0364,K,341.45439,32.010946,41.82442,sdss,train
spec-1740-53050-0046,K,140.64344,9.9268906,30.83242,sdss,train
spec-3388-54947-0521,K,223.74535,11.057433,39.94646,sdss,train
spec-2906-54577-0465,K,212.36501,37.200265,104.292,sdss,train
spec-3162-54800-0332,K,119.42643,19.598789,72.83511,sdss,train
spec-3293-54921-0016,K,131.34103,4.8465785,32.5889,sdss,train
spec-3426-54977-0359,K,250.77102,21.877157,43.32968,sdss,train
spec-2475-53845-0404,K,205.15781,29.426394,27.29089,sdss,train
spec-3262-54884-0550,K,156.94298,38.751614,62.58099,sdss,train
spec-5478-56014-0432,K,223.28688,12.722062,16.50803,sdss,train
spec-1306-52996-0434,K,147.68607,10.223845,43.52019,sdss,train
spec-3227-54864-0515,K,118.47761,27.655251,30.24416,sdss,train
spec-3175-54828-0111,K,130.31616,46.70421,58.91229,sdss,train
spec-10730-58244-0700,K,244.35985,39.349836,13.22425,sdss,train
spec-3106-54714-0603,K,8.0478296,8.1462297,45.06086,sdss,train
spec-6623-56367-0806,K,200.25659,44.586985,35.06281,sdss,train
spec-3212-54851-0246,K,141.23965,22.165674,44.64268,sdss,train
spec-6515-56536-0996,K,358.07507,28.429487,37.38921,sdss,train
spec-1074-52937-0274,K,30.907598,-0.179103,55.2357,sdss,train
spec-3429-54976-0548,K,233.50832,52.819686,54.05271,sdss,train
spec-3297-54941-0540,K,229.47052,52.220361,38.533,sdss,train
spec-2194-53904-0395,K,265.67044,25.619289,29.17277,sdss,train
spec-1910-53321-0556,K,345.22776,-9.272982,23.98137,sdss,train
spec-7453-56749-0108,K,142.44109,-1.2427362,58.95681,sdss,train
spec-0323-51615-0555,K,183.60759,0.23577235,44.41383,sdss,train
spec-1882-53262-0147,K,357.84655,38.903398,34.81454,sdss,train
spec-2121-54180-0269,K,209.57467,31.622062,48.57144,sdss,train
spec-2051-53738-0112,K,59.834184,-6.344572,35.75647,sdss,train
spec-3149-54806-0079,K,137.70812,38.202743,61.27102,sdss,train
spec-3297-54941-0071,K,230.01003,51.058024,55.47975,sdss,train
spec-2569-54234-0365,K,161.51097,1.045501,25.51901,sdss,train
spec-2537-53919-0606,K,336.91106,70.035314,31.52772,sdss,train
spec-3145-54801-0445,K,352.83311,-8.9266309,91.88675,sdss,train
spec-2537-53919-0216,K,333.70746,68.344939,25.24809,sdss,train
spec-2678-54173-0076,K,99.310311,26.66238,42.03126,sdss,train
spec-2308-54379-0498,K,332.76231,6.495397,51.01389,sdss,train
spec-5039-56220-0994,K,342.2742,15.569328,42.94058,sdss,train
spec-1134-52644-0162,K,8.5135535,-0.65993242,43.94638,sdss,train
spec-2621-54380-0345,K,340.77804,31.334778,22.47541,sdss,train
spec-2574-54084-0083,K,132.48327,10.386391,41.69208,sdss,train
spec-2384-53763-0200,K,144.37232,52.528012,25.52587,sdss,train
spec-2560-54205-0231,K,245.73561,62.563492,28.28658,sdss,train
spec-2055-53729-0580,K,117.5995,28.726851,59.84235,sdss,train
spec-3000-54843-0357,K,163.07809,40.55673,85.40687,sdss,train
spec-0901-52641-0285,K,142.49504,49.037101,21.2553,sdss,train
spec-3334-54927-0117,K,103.48634,16.573111,51.10983,sdss,train
spec-1893-53239-0335,K,339.02266,14.433947,13.47406,sdss,train
spec-1899-53262-0253,K,26.198694,12.854491,19.0801,sdss,train
spec-4185-55469-0202,K,252.27872,25.391221,13.96722,sdss,train
spec-3207-54850-0130,K,103.9908,28.535864,73.96198,sdss,train
spec-6188-56208-0636,K,8.99901030000001,23.036345,31.55932,sdss,train
spec-2398-53768-0556,K,43.81516,35.265003,18.89558,sdss,train
spec-0761-54524-0304,K,124.74738,41.799909,38.54797,sdss,train
spec-1510-52992-0502,K,40.214233,0.711834,34.95455,sdss,train
spec-3260-54883-0497,K,154.26454,28.216993,42.25523,sdss,train
spec-6597-56304-0508,K,18.343984,33.672867,38.42989,sdss,train
spec-3258-54884-0549,K,161.67223,44.662876,46.35316,sdss,train
spec-3284-54907-0635,K,137.70331,62.499523,54.06466,sdss,train
spec-2812-54639-0535,K,283.8063,19.59919,41.21782,sdss,train
spec-3387-54951-0369,K,222.66973,24.089604,72.88206,sdss,train
spec-1910-53299-0283,K,343.67629,-10.274636,30.9634,sdss,train
spec-2679-54368-0573,K,57.756565,11.022787,16.74578,sdss,train
spec-7565-56809-0794,K,242.63995,56.176368,10.13612,sdss,train
spec-0673-52162-0271,K,336.55523,-0.17961555,15.36208,sdss,train
spec-3328-54964-0072,K,172.12641,61.254401,65.40804,sdss,train
spec-2554-54263-0023,K,305.73526,60.022563,43.91565,sdss,train
spec-3334-54927-0092,K,103.3053,16.432846,70.31087,sdss,train
spec-2915-54497-0589,K,116.9935,18.70081,67.63422,sdss,train
spec-2817-54627-0614,K,254.35574,13.216436,22.75678,sdss,train
spec-3315-54942-0394,K,222.71047,33.571281,50.43882,sdss,train
spec-2194-53904-0566,K,266.90075,26.170306,37.32528,sdss,train
spec-8526-57898-0851,K,245.35162,42.75023,11.85848,sdss,train
spec-1121-52873-0135,K,5.2499725,-0.97922713,13.45666,sdss,train
spec-1906-53293-0298,K,24.913002,-0.762464,37.31642,sdss,train
spec-3362-54939-0226,K,127.49616,55.131489,46.90916,sdss,train
spec-2894-54539-0449,K,181.72566,50.946057,71.22511,sdss,train
spec-2821-54393-0636,K,291.82342,37.950686,88.27701,sdss,train
spec-3318-54951-0434,K,202.20281,54.224812,50.82166,sdss,train
spec-5029-55750-0085,K,333.72708,16.634999,37.73337,sdss,train
spec-6621-56366-0584,K,195.93773,45.577244,43.86475,sdss,train
spec-2248-53558-0293,K,305.32908,12.914086,33.50787,sdss,train
spec-1135-53024-0580,K,9.3508363,0.91741104,45.62396,sdss,train
spec-6664-56383-0988,K,165.64792,46.591098,28.38464,sdss,train
spec-1507-53763-0627,K,34.601994,0.431257,19.19787,sdss,train
spec-1105-52937-0470,K,331.50992,0.61556,38.80426,sdss,train
spec-2447-54498-0085,K,215.47341,55.09094,58.461,sdss,train
spec-1912-53293-0253,K,5.316899,-10.641111,67.36236,sdss,train
spec-5041-55749-0720,K,332.91614,14.634092,44.38003,sdss,train
spec-2189-54624-0536,K,242.48708,5.034345,21.79382,sdss,train
spec-2622-54095-0628,K,355.70413,8.919951,49.66022,sdss,train
spec-1104-52912-0028,K,334.90387,-0.64981,46.63192,sdss,train
spec-2550-54206-0460,K,247.23147,63.597951,15.33213,sdss,train
spec-2849-54454-0403,K,18.172462,-9.281237,62.16295,sdss,train
spec-8235-58191-0139,K,190.92931,58.241998,19.24561,sdss,train
spec-2322-53727-0083,K,45.972027,5.275028,10.62242,sdss,train
spec-0933-52642-0456,K,129.60616,34.657126,16.36495,sdss,train
spec-2552-54632-0588,K,281.13258,64.506976,42.03367,sdss,train
spec-3320-54912-0399,K,147.19656,51.790506,36.02498,sdss,train
spec-1513-53741-0123,K,45.933189,-1.196465,39.40589,sdss,train
spec-4488-55571-0062,K,115.86448,18.547933,36.96314,sdss,train
spec-3373-54940-0571,K,130.88532,23.704584,75.97956,sdss,train
spec-3123-54741-0457,K,73.478313,-3.7351468,97.02818,sdss,train
spec-2311-54331-0153,K,357.00342,-10.228147,52.47255,sdss,train
spec-2304-53762-0354,K,138.73706,22.628809,46.23744,sdss,train
spec-2698-54140-0360,K,62.318742,16.32677,12.54542,sdss,train
spec-3407-54971-0604,K,223.99133,21.97245,57.49904,sdss,train
spec-3289-54910-0027,K,242.8484,16.880448,51.45206,sdss,train
spec-2459-54339-0034,K,239.89843,26.571905,37.89658,sdss,train
spec-2431-53818-0391,K,132.76398,15.585132,18.32686,sdss,train
spec-7611-56946-0806,K,347.63124,19.274057,12.84111,sdss,train
spec-2049-53350-0637,K,54.426012,-0.04327,34.6804,sdss,train
spec-2972-54586-0353,K,256.55392,35.815271,20.14537,sdss,train
spec-1107-52968-0491,K,327.81976,0.093859,13.88462,sdss,train
spec-7868-57006-0658,K,8.69767000000002,0.128805,21.29517,sdss,train
spec-2073-53728-0322,K,111.429,36.835461,31.28405,sdss,train
spec-5461-56018-0242,K,216.00637,13.732515,15.53108,sdss,train
spec-4341-55538-0578,K,43.037183,-2.2074871,45.41902,sdss,train
spec-0324-51666-0543,K,183.59209,0.40552905,19.31495,sdss,train
spec-1202-52672-0223,K,144.31043,44.911758,22.71345,sdss,train
spec-8208-57430-0243,K,203.90231,51.19473,21.29061,sdss,train
spec-5020-55852-0526,K,327.94052,18.531677,44.65779,sdss,train
spec-2565-54329-0414,K,311.276,57.264881,41.41545,sdss,train
spec-2873-54505-0115,K,174.35208,66.949848,47.84843,sdss,train
spec-3155-54829-0330,K,153.12753,8.9747045,68.75478,sdss,train
spec-5496-55888-0962,K,126.76863,9.8036973,15.76861,sdss,train
spec-1123-52882-0143,K,9.1709601,-0.52997642,28.225,sdss,train
spec-0362-51999-0338,K,262.58586,55.147291,28.89544,sdss,train
spec-1884-53228-0446,K,356.03895,44.270156,21.86667,sdss,train
spec-3192-54829-0184,K,140.22282,14.397258,37.60848,sdss,train
spec-3257-54888-0067,K,152.66257,2.2296357,43.53473,sdss,train
spec-1350-52786-0169,K,221.23659,38.391595,13.2297,sdss,train
spec-7260-56679-0362,K,85.025626,-10.142306,10.59362,sdss,train
spec-8202-58158-0023,K,207.28392,56.18315,20.1643,sdss,train
spec-2800-54326-0192,K,290.13985,37.657416,40.47152,sdss,train
spec-1255-52962-0574,K,67.513707,26.567731,21.39643,sdss,train
spec-3429-54976-0169,K,232.54873,52.312306,69.89083,sdss,train
spec-7512-56777-0644,K,132.07481,49.737323,10.82748,sdss,train
spec-3325-54942-0047,K,171.5848,63.652842,50.22048,sdss,train
spec-2334-53713-0134,K,51.375365,4.489481,53.99767,sdss,train
spec-3334-54927-0227,K,102.68697,16.800507,47.99855,sdss,train
spec-1493-52933-0372,K,6.314808,0.997153,40.74554,sdss,train
spec-2461-54570-0266,K,190.73295,59.227391,12.34225,sdss,train
spec-7450-56722-0101,K,110.84111,-0.84634833,42.0937,sdss,train
spec-3193-54830-0190,K,149.43598,44.493562,59.06224,sdss,train
spec-0572-52289-0422,K,149.5274,4.5184729,12.77478,sdss,train
spec-2971-54590-0367,K,255.77217,37.662362,37.53031,sdss,train
spec-1094-52524-0202,K,352.90805,-0.692443,51.10354,sdss,train
spec-1163-52669-0126,K,222.42844,53.30765,26.40038,sdss,train
spec-2681-54397-0132,K,71.261918,20.824719,75.37109,sdss,train
spec-4462-55600-0288,K,115.6021,24.517437,48.10453,sdss,train
spec-1906-53293-0393,K,25.188407,0.230438,27.9554,sdss,train
spec-2556-54000-0271,K,328.47126,45.103596,48.2121,sdss,train
spec-2671-54141-0029,K,134.00268,10.381441,31.17671,sdss,train
spec-1510-52992-0277,K,38.907397,-0.064312,33.80598,sdss,train
spec-2547-53917-0385,K,216.41717,58.679317,11.95427,sdss,train
spec-1341-52786-0251,K,249.57298,32.280538,34.49173,sdss,train
spec-2913-54526-0157,K,134.08923,3.045786,91.81607,sdss,train
spec-2933-54617-0435,K,216.77338,8.744882,77.39649,sdss,train
spec-1251-52964-0586,K,65.945599,29.268067,22.90914,sdss,train
spec-1685-53463-0016,K,249.18373,30.035126,41.60671,sdss,train
spec-2565-54329-0590,K,314.58442,57.016107,42.55442,sdss,train
spec-3173-54849-0146,K,178.36666,49.448449,53.13939,sdss,train
spec-8169-57071-0206,K,127.79377,56.774578,45.48328,sdss,train
spec-2537-53917-0053,K,334.31639,68.358951,34.47052,sdss,train
spec-2821-54393-0228,K,289.57574,37.427427,74.31145,sdss,train
spec-2064-53341-0266,K,23.747145,23.332372,20.90812,sdss,train
spec-7377-56741-0906,K,122.91434,52.726581,10.592,sdss,train
spec-3305-54945-0193,K,184.5951,54.186018,46.57024,sdss,train
spec-2336-53712-0180,K,21.34567,39.3087,37.83543,sdss,train
spec-3216-54908-0392,K,169.28111,46.913063,48.91265,sdss,train
spec-3214-54866-0008,K,182.59892,10.551891,67.1981,sdss,train
spec-2546-54625-0609,K,325.85122,74.513319,35.42427,sdss,train
spec-2803-54368-0095,K,0.885247,27.107277,86.78159,sdss,train
spec-2908-54611-0287,K,216.31406,7.520792,63.75635,sdss,train
spec-0413-51929-0578,K,50.414603,0.91306642,14.33816,sdss,train
spec-4466-55857-0534,K,116.87045,24.678422,54.06012,sdss,train
spec-8176-57131-0382,K,171.91747,56.785959,10.50253,sdss,train
spec-11069-58456-0910,K,23.411805,12.808957,12.36116,sdss,train
spec-3406-54970-0410,K,223.38759,42.588902,58.84379,sdss,train
spec-0985-52431-0416,K,316.40669,0.8202341,45.12934,sdss,train
spec-2079-53379-0032,K,115.42382,21.553695,41.25416,sdss,train
spec-2852-54468-0613,K,151.18583,0.73184,52.50549,sdss,train
spec-2927-54621-0048,K,230.00647,5.842715,64.53747,sdss,train
