basename,label,dataset,snr
spec-2049-53350-0145,K3,train,30.34508
spec-3173-54849-0228,K3,val,48.78419
spec-5415-55982-0058,K3,val,39.47189
spec-4492-55565-0638,K3,train,37.91763
spec-1247-52677-0622,K3,train,10.75097
spec-2920-54562-0502,K3,test,58.92554
spec-2821-54393-0253,K3,train,68.52073
spec-6799-56478-0656,K3,train,12.13583
spec-4619-55599-0264,K3,val,7.312731
spec-2377-53991-0001,K3,test,28.14292
spec-2317-54152-0123,K3,test,31.94362
spec-4410-56187-0674,K3,train,9.94705
spec-2192-54232-0153,K3,train,23.22958
spec-8491-57488-0188,K3,train,14.87507
spec-6735-56397-0820,K3,train,5.367497
spec-1143-52592-0135,K3,val,66.69296
spec-3227-54893-0126,K3,train,43.63642
spec-1474-52933-0371,K3,test,29.97798
spec-3233-54891-0255,K3,train,60.68327
spec-1906-53293-0159,K3,train,33.54092
spec-1914-53729-0565,K3,val,49.25566
spec-2446-54571-0157,K3,train,26.13084
spec-4473-55589-0544,K3,train,9.387463
spec-2620-54397-0364,K3,test,25.83761
spec-2807-54433-0367,K3,train,50.2546
spec-1662-52970-0223,K3,train,11.09229
spec-3176-54832-0401,K3,val,36.82219
spec-4060-55359-0574,K3,train,6.583131
spec-10249-58467-0178,K3,train,7.00581
spec-1117-52885-0335,K3,train,49.02096
spec-3141-55008-0016,K3,train,89.68356
spec-3390-54945-0632,K3,train,60.31314
spec-7660-57357-0682,K3,train,5.92477
spec-1899-53262-0478,K3,train,22.38984
spec-3178-54848-0154,K3,train,49.63363
spec-7455-56768-0966,K3,val,50.62452
spec-2945-54505-0387,K3,train,87.22397
spec-8434-57484-0662,K3,test,8.295133
spec-2072-53430-0171,K3,val,10.8026
spec-3160-54793-0130,K3,train,75.97125
spec-5484-56039-0562,K3,val,8.956778
spec-1837-53494-0510,K3,train,5.27368
spec-2073-53728-0006,K3,val,18.51565
spec-5960-56097-0888,K3,val,7.342741
spec-1880-53262-0097,K3,train,28.83151
spec-3377-54950-0114,K3,val,63.82639
spec-2336-53712-0348,K3,train,69.63847
spec-2445-54573-0024,K3,test,38.64917
spec-7704-57572-0350,K3,test,19.66508
spec-1521-52945-0528,K3,test,16.37106
spec-2318-54628-0187,K3,val,26.58862
spec-0636-52176-0525,K3,train,46.28562
spec-3122-54821-0604,K3,test,61.51353
spec-2406-54084-0573,K3,val,35.68877
spec-3155-54829-0431,K3,train,51.86511
spec-3006-54632-0198,K3,test,30.76735
spec-3130-54740-0493,K3,test,74.93205
spec-0585-52027-0115,K3,train,5.023606
spec-2190-54386-0374,K3,train,17.38574
spec-2057-53816-0635,K3,val,37.04089
spec-6188-56208-0296,K3,val,11.83061
spec-5478-56014-0801,K3,train,12.32875
spec-7433-57166-0678,K3,train,13.73
spec-2537-53919-0251,K3,train,26.01217
spec-2729-54419-0612,K3,test,37.40628
spec-2335-53730-0539,K3,train,20.42483
spec-8540-58287-0579,K3,train,11.0596
spec-3005-54876-0524,K3,val,71.458
spec-1890-53237-0588,K3,train,22.45592
spec-5796-56274-0394,K3,test,37.1838
spec-1247-52677-0026,K3,train,12.26138
spec-4857-55711-0508,K3,train,27.1894
spec-3467-54999-0146,K3,train,37.85654
spec-3308-54919-0067,K3,train,44.68778
spec-2379-53762-0034,K3,train,35.31771
spec-11383-58485-0214,K3,val,18.01498
spec-3213-54865-0070,K3,train,65.78253
spec-1614-53120-0208,K3,train,24.34024
spec-1912-53293-0450,K3,test,55.49619
spec-1489-52991-0135,K3,val,53.96966
spec-2426-53795-0280,K3,train,37.12945
spec-10763-58395-0789,K3,train,7.881973
spec-4481-55630-0588,K3,val,45.7255
spec-6184-56267-0928,K3,train,14.17943
spec-11119-58485-0892,K3,val,12.0082
spec-3745-55234-0678,K3,test,16.35021
spec-7698-58013-0392,K3,train,29.40306
spec-8383-57518-0932,K3,train,5.608862
spec-2049-53350-0344,K3,train,27.08743
spec-3235-54880-0407,K3,val,55.4132
spec-3142-54735-0171,K3,train,84.47795
spec-7306-56684-0168,K3,test,6.475006
spec-3159-54802-0394,K3,val,42.60823
spec-5489-55990-0271,K3,train,24.96799
spec-6509-56486-0111,K3,train,47.47598
spec-7305-56991-0248,K3,train,16.87221
spec-3129-54747-0493,K3,train,66.32251
spec-0730-52466-0293,K3,test,11.81738
spec-2816-54400-0065,K3,test,56.95571
spec-2536-53883-0127,K3,test,51.32753
spec-3230-54860-0433,K3,val,48.54886
spec-7453-56749-0572,K3,train,23.53258
spec-0735-52519-0020,K3,test,7.417752
spec-2803-54368-0245,K3,train,44.71641
spec-1106-52912-0014,K3,test,28.74023
spec-2259-53565-0481,K3,val,33.16474
spec-1893-53239-0126,K3,val,19.61085
spec-2859-54570-0093,K3,train,67.0861
spec-3314-54970-0474,K3,val,57.4743
spec-7253-56598-0976,K3,train,52.88921
spec-1116-52932-0256,K3,train,9.225474
spec-7710-58284-0878,K3,test,11.33276
spec-4462-55600-0860,K3,test,39.922
spec-2377-53991-0303,K3,train,28.10158
spec-1068-52614-0371,K3,train,36.60693
spec-2926-54625-0546,K3,train,54.57008
spec-3257-54888-0611,K3,train,71.88639
spec-5786-56251-0934,K3,val,43.18703
spec-2855-54466-0541,K3,val,92.26117
spec-2548-54152-0334,K3,train,19.23415
spec-8852-57449-0018,K3,val,7.941125
spec-3005-54876-0634,K3,train,52.73968
spec-1251-52964-0441,K3,train,20.87646
spec-4374-55883-0536,K3,train,16.07366
spec-3187-54821-0619,K3,train,52.16272
spec-0988-52520-0260,K3,test,5.777246
spec-7434-57166-0526,K3,train,7.361839
spec-6674-56416-0192,K3,val,5.34404
spec-3121-54762-0502,K3,train,59.05259
spec-3388-54947-0359,K3,val,40.7188
spec-2308-54379-0180,K3,train,51.02986
spec-1909-53261-0513,K3,val,8.599369
spec-1493-52933-0216,K3,train,20.4644
spec-2079-53379-0503,K3,test,31.65914
spec-2071-53741-0518,K3,train,28.52747
spec-3205-54848-0048,K3,train,39.0367
spec-3231-54890-0493,K3,train,80.01473
spec-3206-54852-0360,K3,train,48.34481
spec-1832-54259-0598,K3,test,11.40716
spec-1529-52930-0449,K3,train,65.95743
spec-3288-54908-0268,K3,train,38.01791
spec-2869-54454-0333,K3,test,40.06505
spec-3243-54910-0146,K3,test,63.91288
spec-3290-54941-0152,K3,train,69.64922
spec-8381-57512-0051,K3,test,5.077264
spec-6716-56401-0201,K3,test,10.64587
spec-7642-57651-0157,K3,test,11.40473
spec-1910-53299-0441,K3,train,20.4497
spec-4062-55383-0824,K3,val,10.69148
spec-5495-55896-0322,K3,train,7.950158
spec-3386-54952-0210,K3,test,68.26809
spec-7617-56949-0964,K3,train,11.98299
spec-3210-54876-0466,K3,train,51.54205
spec-2560-54205-0504,K3,train,18.3567
spec-10914-58257-0998,K3,train,6.893224
spec-8410-57481-0804,K3,val,21.964
spec-8302-57389-0560,K3,train,7.116279
spec-3180-54864-0456,K3,val,33.09244
spec-5452-55957-0630,K3,train,22.17274
spec-3305-54945-0253,K3,test,47.32528
spec-6605-56565-0871,K3,train,9.067917
spec-0540-51996-0096,K3,train,25.48787
spec-1499-53001-0610,K3,train,61.65567
spec-2380-53759-0194,K3,train,40.26079
spec-2680-54141-0267,K3,val,31.59378
spec-2673-54096-0566,K3,train,14.61378
spec-2190-54386-0120,K3,train,15.73167
spec-3158-54794-0088,K3,test,68.46164
spec-2074-53437-0093,K3,train,35.87171
spec-7578-56956-0886,K3,val,12.13516
spec-1254-52972-0367,K3,train,37.32111
spec-7140-56569-0234,K3,val,7.946442
spec-0324-51666-0115,K3,train,23.83768
spec-3129-54747-0073,K3,train,86.78348
spec-8308-57417-0991,K3,test,8.372942
spec-3184-54850-0494,K3,test,43.64213
spec-2444-54082-0109,K3,train,22.39384
spec-2623-54328-0248,K3,train,47.63105
spec-3380-54977-0577,K3,test,36.73996
spec-1026-52558-0519,K3,train,12.1467
spec-3186-54853-0389,K3,train,64.48972
spec-1467-53115-0297,K3,train,12.52165
spec-2327-53710-0218,K3,train,22.34762
spec-3178-54848-0088,K3,test,40.11168
spec-0635-52145-0028,K3,train,20.28658
spec-6269-56246-0934,K3,train,44.13705
spec-2309-54441-0317,K3,train,17.89493
spec-2935-54652-0132,K3,test,33.53513
spec-10908-58392-0970,K3,test,11.10906
spec-3374-54948-0488,K3,train,45.77226
spec-2538-54271-0560,K3,test,42.71728
spec-2332-54149-0377,K3,train,24.91929
spec-10729-58248-0693,K3,val,14.12572
spec-3788-55246-0890,K3,train,5.162435
spec-2075-53730-0026,K3,train,15.49354
spec-2858-54464-0133,K3,val,54.17845
spec-6276-56269-0055,K3,train,7.214722
spec-2624-54380-0078,K3,test,32.27953
spec-3209-54906-0619,K3,train,60.61066
spec-3247-54888-0287,K3,train,38.76725
spec-3675-55183-0154,K3,train,9.843244
spec-3454-55003-0565,K3,train,21.1586
spec-1883-53271-0042,K3,val,9.072373
spec-7849-56980-0760,K3,train,12.52493
spec-2316-53757-0341,K3,test,33.99552
spec-5020-55852-0398,K3,train,5.235268
spec-7145-56567-0986,K3,train,5.138632
spec-1143-52592-0093,K3,train,44.18261
spec-4831-55679-0302,K3,train,32.4029
spec-2971-54590-0496,K3,train,21.34877
spec-7660-57357-0088,K3,train,7.782655
spec-5036-55751-0282,K3,test,49.98975
spec-2534-53917-0491,K3,train,23.15192
spec-2521-54538-0393,K3,train,20.49112
spec-2069-53376-0423,K3,train,25.37878
spec-3263-54887-0387,K3,train,47.01517
spec-11070-58452-0200,K3,val,13.11275
spec-5394-56001-0539,K3,test,29.59527
spec-4394-55924-0379,K3,test,24.64182
spec-2446-54571-0150,K3,val,27.23514
spec-8524-57656-0210,K3,val,14.77413
spec-3116-54792-0444,K3,train,42.56103
spec-3121-54762-0340,K3,train,29.08771
spec-7333-56686-0040,K3,train,76.32204
spec-5002-55710-0618,K3,train,8.671666
spec-10736-58274-0378,K3,val,6.660586
spec-2922-54612-0514,K3,train,54.23487
spec-7455-56768-0357,K3,train,52.25407
spec-2537-53906-0413,K3,train,46.60406
spec-7379-56713-0286,K3,val,7.323899
spec-1898-53260-0297,K3,train,39.79792
spec-7332-56683-0867,K3,test,29.14887
spec-7333-56686-0651,K3,train,43.75227
spec-7255-56597-0698,K3,train,83.78413
spec-7453-56749-0329,K3,test,40.97774
spec-2406-54084-0360,K3,test,30.76015
spec-11046-58398-0668,K3,val,5.262543
spec-3240-54883-0489,K3,train,71.83711
spec-2538-54271-0077,K3,train,43.17832
spec-6063-56098-0640,K3,val,30.09634
spec-3122-54821-0273,K3,train,22.27865
spec-6509-56486-0886,K3,train,11.74802
spec-2821-54393-0118,K3,train,50.97713
spec-7456-56727-0559,K3,val,53.76445
spec-3206-54852-0003,K3,train,37.28983
spec-8741-57390-0726,K3,train,13.11392
spec-2872-54468-0113,K3,val,12.9447
spec-6007-56066-0286,K3,train,38.63691
spec-1356-53033-0283,K3,train,9.058982
spec-1662-52970-0626,K3,train,23.86915
spec-2833-54650-0094,K3,train,14.00213
spec-1661-53240-0500,K3,val,5.85409
spec-1188-52650-0186,K3,train,42.70609
spec-3242-54889-0081,K3,val,41.17251
spec-7428-56781-0698,K3,val,15.69066
spec-8507-57878-0206,K3,test,15.73238
spec-1073-52649-0241,K3,train,42.24475
spec-7697-57574-0667,K3,test,11.32064
spec-2343-53735-0253,K3,train,6.807554
spec-7257-56658-0990,K3,val,12.36384
spec-3157-54802-0290,K3,val,53.15007
spec-2202-53566-0550,K3,train,5.187574
spec-1919-53240-0391,K3,train,15.51894
spec-2320-54653-0572,K3,test,12.59094
spec-0304-51957-0151,K3,train,14.7337
spec-2038-53327-0419,K3,val,53.44449
spec-3331-54977-0375,K3,train,48.90956
spec-2920-54562-0055,K3,train,65.64482
spec-3237-54883-0352,K3,val,58.08764
spec-1096-52974-0639,K3,train,29.64536
spec-2188-54595-0158,K3,train,28.11751
spec-3319-54915-0013,K3,train,52.71554
spec-2818-54616-0108,K3,train,26.55676
spec-3429-54976-0371,K3,train,68.55492
spec-1832-54259-0393,K3,test,6.084484
spec-1492-52932-0090,K3,train,7.349853
spec-7401-56808-0036,K3,train,24.14472
spec-7608-56945-0986,K3,test,7.734128
spec-6315-56181-0804,K3,train,7.192683
spec-6477-56365-0282,K3,val,7.62193
spec-3428-54979-0232,K3,train,81.43819
spec-2333-53682-0077,K3,test,87.84463
spec-7516-56782-0671,K3,train,20.49255
spec-3300-54914-0131,K3,train,55.56013
spec-1425-52913-0522,K3,train,22.9008
spec-7451-56739-0913,K3,train,25.94637
spec-2944-54523-0016,K3,train,39.73029
spec-2264-53682-0529,K3,train,28.6515
spec-2250-53566-0616,K3,val,63.29527
spec-4891-55736-0970,K3,train,6.112075
spec-0607-52368-0386,K3,train,55.91265
spec-2322-53727-0478,K3,train,6.67343
spec-1336-52759-0357,K3,test,27.57936
spec-2247-53857-0311,K3,train,27.25486
spec-1917-53557-0115,K3,test,11.8875
spec-6735-56397-0948,K3,val,7.125421
spec-2323-54380-0209,K3,train,35.30873
spec-6292-56566-0908,K3,train,7.611797
spec-3251-54882-0034,K3,test,44.56903
spec-7453-56749-0932,K3,train,37.79107
spec-2971-54590-0119,K3,val,17.4605
spec-2445-54573-0606,K3,train,19.28834
spec-7253-56598-0199,K3,test,46.76035
spec-2399-53764-0527,K3,val,19.67471
spec-7376-56749-0096,K3,train,11.65233
spec-10725-58250-0058,K3,test,12.67116
spec-11653-58526-0736,K3,train,13.15973
spec-8197-57064-0279,K3,train,8.142717
spec-8427-57846-0437,K3,train,10.11654
spec-2915-54497-0636,K3,train,18.058
spec-1094-52524-0557,K3,train,38.1816
spec-4874-55673-0206,K3,train,10.76365
spec-2867-54479-0261,K3,train,66.14919
spec-3179-54830-0621,K3,train,38.33846
spec-2462-54561-0394,K3,test,26.83326
spec-2188-54595-0401,K3,val,19.69005
spec-7451-56739-0338,K3,train,25.43138
spec-7260-56679-0573,K3,train,10.79053
spec-3299-54908-0132,K3,train,56.61759
spec-2202-53566-0495,K3,train,8.788922
spec-2058-53349-0179,K3,val,31.57299
spec-2340-53733-0583,K3,val,12.47532
spec-7431-57162-0506,K3,train,13.70199
spec-5444-56038-0702,K3,train,32.5462
spec-2537-53917-0550,K3,val,42.31339
spec-2887-54521-0499,K3,train,11.05418
spec-8542-57933-0075,K3,test,13.51712
spec-4804-55679-0890,K3,train,5.778762
spec-7675-57327-0716,K3,train,33.16589
spec-2934-54626-0240,K3,train,85.9526
spec-7768-58289-0136,K3,train,10.82014
spec-3427-54979-0431,K3,train,54.73315
spec-1144-53238-0264,K3,train,19.54966
spec-1143-52592-0205,K3,test,79.22445
spec-2859-54570-0514,K3,train,72.74252
spec-1074-52937-0456,K3,val,49.44655
spec-6308-56215-0008,K3,train,37.10096
spec-5698-55947-0707,K3,test,8.77652
spec-2668-54084-0053,K3,train,45.68891
spec-7278-57041-0791,K3,val,23.05531
spec-3212-54851-0492,K3,train,68.95192
spec-2561-54597-0176,K3,train,10.34037
spec-2179-53555-0505,K3,test,13.35279
spec-2546-54625-0321,K3,train,47.32898
spec-2577-54086-0496,K3,test,36.34163
spec-1034-52813-0071,K3,test,25.53062
spec-7430-57105-0880,K3,train,7.032891
spec-1086-52525-0218,K3,val,25.35074
spec-5954-56462-0848,K3,train,9.432402
spec-3209-54906-0613,K3,train,69.19596
spec-1082-52523-0546,K3,test,10.54937
spec-3314-54970-0392,K3,val,64.27277
spec-2799-54368-0249,K3,train,59.45446
spec-5959-56214-0033,K3,val,6.503414
spec-1143-52592-0060,K3,val,47.19653
spec-5146-55831-0097,K3,test,51.96148
spec-3335-54922-0458,K3,train,49.71151
spec-2918-54554-0416,K3,train,59.13484
spec-7586-57186-0682,K3,val,8.562537
spec-3239-54888-0274,K3,val,41.5475
spec-2400-53765-0469,K3,val,47.19381
spec-8511-57901-0608,K3,test,14.5427
spec-1511-52946-0226,K3,test,19.19787
spec-4448-55538-0694,K3,val,43.53042
spec-2420-54086-0132,K3,train,11.09656
spec-5112-55895-0616,K3,train,11.6459
spec-2712-54409-0613,K3,train,49.85225
spec-7450-56722-0831,K3,test,34.5068
spec-3198-54865-0271,K3,train,74.39794
spec-7311-57038-0884,K3,test,8.785823
spec-2840-54441-0609,K3,val,65.52891
spec-5487-55982-0914,K3,val,24.1859
spec-3154-54821-0247,K3,train,67.45989
spec-2323-54380-0586,K3,test,20.42476
spec-2680-54141-0422,K3,train,16.7491
spec-6682-56390-0216,K3,train,6.075784
spec-3126-54804-0382,K3,train,53.89461
spec-8056-57186-0076,K3,train,13.6877
spec-3179-54830-0488,K3,train,45.88268
spec-3756-55505-0226,K3,test,13.89239
spec-2819-54617-0186,K3,train,21.16552
spec-3148-54802-0477,K3,test,54.95541
spec-3211-54852-0187,K3,train,48.04753
spec-2394-54551-0042,K3,train,64.2927
spec-3665-55247-0600,K3,val,13.19758
spec-2536-53883-0275,K3,test,48.6871
spec-2262-54623-0532,K3,val,32.41309
spec-3467-54999-0613,K3,train,48.38247
spec-3188-54831-0299,K3,train,35.83375
spec-2178-54629-0428,K3,train,26.58784
spec-3315-54942-0271,K3,train,60.315
spec-5481-55983-0542,K3,train,7.454969
spec-2942-54521-0515,K3,train,85.45004
spec-2418-53794-0568,K3,train,55.94396
spec-7333-56686-0750,K3,test,79.52914
spec-3308-54919-0404,K3,train,37.63165
spec-2071-53741-0134,K3,test,15.3223
spec-6288-56192-0452,K3,val,38.40748
spec-5023-55858-0092,K3,val,47.71881
spec-2247-53857-0158,K3,train,29.58494
spec-1518-52937-0087,K3,train,20.30878
spec-2074-53437-0102,K3,train,21.65881
spec-1125-52606-0295,K3,train,23.30625
spec-1107-52968-0526,K3,test,7.104115
spec-3137-54730-0080,K3,train,68.64489
spec-2893-54552-0484,K3,val,85.10181
spec-3006-54632-0364,K3,val,64.45316
spec-7029-56455-0325,K3,train,5.144038
spec-8532-58022-0128,K3,val,9.008359
spec-2535-54632-0271,K3,train,47.14305
spec-3326-54943-0236,K3,val,39.16931
spec-2843-54453-0435,K3,train,48.84565
spec-3135-54770-0303,K3,test,55.74394
spec-2182-53905-0396,K3,train,59.87514
spec-2681-54397-0622,K3,val,58.68953
spec-2689-54149-0313,K3,train,54.74145
spec-0995-52731-0338,K3,train,45.17216
spec-2078-53378-0621,K3,val,59.09297
spec-3781-55243-0168,K3,train,6.735495
spec-2864-54467-0242,K3,train,80.22771
spec-3002-54844-0162,K3,train,61.09016
spec-0304-51609-0454,K3,train,29.31396
spec-5209-56002-0500,K3,train,6.64007
spec-3186-54853-0509,K3,train,66.71433
spec-1473-52908-0531,K3,val,7.20917
spec-1882-53262-0083,K3,val,47.02445
spec-2383-53800-0029,K3,train,61.35285
spec-2847-54452-0472,K3,train,66.36605
spec-1910-53299-0512,K3,test,12.64515
spec-1493-52933-0553,K3,train,27.60107
spec-7331-56658-0096,K3,train,57.65655
spec-1068-52614-0431,K3,train,52.66223
spec-1086-52525-0583,K3,train,8.934264
spec-6606-56596-0418,K3,train,12.1497
spec-2191-54621-0010,K3,train,28.86227
spec-2798-54397-0251,K3,val,58.38905
spec-3816-55272-0112,K3,val,5.899085
spec-3151-54804-0239,K3,val,51.32889
spec-0858-52316-0506,K3,train,56.27608
spec-4341-55538-0578,K3,test,45.41902
spec-5475-56011-0160,K3,test,19.2529
spec-2913-54526-0619,K3,val,59.50617
spec-10902-58396-0634,K3,test,9.654121
spec-3158-54794-0600,K3,train,83.74487
spec-8058-57196-0482,K3,train,6.664455
spec-3404-54967-0349,K3,train,69.48707
spec-3297-54941-0496,K3,train,40.61616
spec-1917-53557-0516,K3,train,19.48742
spec-3121-54749-0390,K3,train,58.85532
spec-3003-54845-0483,K3,val,82.71192
spec-3806-55505-0912,K3,test,14.21407
spec-2846-54461-0339,K3,val,88.00043
spec-6759-56416-0670,K3,train,28.75736
spec-2052-53401-0301,K3,train,19.42228
spec-3131-54731-0274,K3,val,42.31421
spec-1143-52592-0315,K3,train,17.49512
spec-4478-55600-0196,K3,val,20.39676
spec-0996-52641-0024,K3,train,26.36222
spec-2304-53762-0308,K3,train,32.05354
spec-7331-56658-0827,K3,val,67.89125
spec-1904-53682-0266,K3,test,21.93791
spec-7317-56992-0499,K3,train,12.3504
spec-1137-52971-0439,K3,train,65.67494
spec-3318-54951-0352,K3,train,55.78826
spec-3157-54802-0232,K3,test,79.35711
spec-1117-52885-0585,K3,train,14.82667
spec-5495-55896-0022,K3,train,8.02028
spec-0408-51821-0119,K3,val,23.63253
spec-3299-54908-0146,K3,test,46.83526
spec-1501-53740-0052,K3,train,43.78313
spec-4995-55739-0256,K3,train,6.62167
spec-8867-57460-0132,K3,test,13.6
spec-2072-53430-0499,K3,val,15.46465
spec-3179-54830-0230,K3,train,63.79036
spec-10917-58252-0678,K3,train,14.03627
spec-3310-54919-0051,K3,val,67.14658
spec-1881-53261-0481,K3,val,7.673164
spec-7423-57135-0959,K3,train,15.11575
spec-3299-54908-0555,K3,test,49.12651
spec-11059-58515-0018,K3,val,6.489674
spec-0343-51692-0343,K3,val,18.37506
spec-6592-56535-0662,K3,train,12.92038
spec-2623-54328-0315,K3,val,51.74831
spec-2807-54433-0417,K3,train,51.18622
spec-2077-53846-0425,K3,val,23.15492
spec-3227-54877-0194,K3,val,40.67054
spec-1143-52619-0566,K3,train,25.01683
spec-2630-54327-0015,K3,test,31.90646
spec-2866-54478-0539,K3,train,54.29564
spec-2894-54539-0536,K3,train,63.79434
spec-8228-57423-0729,K3,val,16.25647
spec-3841-56016-0494,K3,train,6.928153
spec-2072-53430-0076,K3,test,12.20468
spec-3193-54830-0030,K3,val,61.20515
spec-0372-52173-0466,K3,train,13.02509
spec-4551-55569-0900,K3,val,5.131271
spec-1473-52908-0178,K3,train,15.61461
spec-2829-54623-0272,K3,val,11.15922
spec-11277-58450-0785,K3,train,33.55297
spec-2724-54616-0162,K3,test,41.5643
spec-2914-54533-0456,K3,train,84.18811
spec-2398-53768-0578,K3,val,15.56745
spec-3146-54773-0045,K3,val,52.848
spec-2537-53919-0089,K3,train,28.97052
spec-5292-55926-0465,K3,train,6.693977
spec-2569-54234-0043,K3,train,18.83005
spec-7706-57575-0707,K3,val,9.12223
spec-5965-56190-0229,K3,train,5.329842
spec-3157-54802-0516,K3,val,92.15855
spec-2070-53729-0346,K3,val,11.57777
spec-3286-54910-0627,K3,train,43.94278
spec-7430-57105-0828,K3,train,19.74378
spec-7391-56781-0298,K3,train,9.257707
spec-3312-54969-0510,K3,val,61.07166
spec-7724-58434-0756,K3,train,28.93174
spec-3426-54977-0585,K3,test,40.7475
spec-8232-58135-0114,K3,val,16.43464
spec-1132-52903-0252,K3,test,23.56577
spec-2935-54652-0338,K3,train,11.08402
spec-6139-56192-0172,K3,test,16.29568
spec-2820-54599-0593,K3,train,36.88586
spec-5900-56043-0280,K3,val,28.92181
spec-1957-53415-0612,K3,train,47.02514
spec-10725-58250-0962,K3,train,11.89627
spec-4468-55894-0522,K3,test,36.85017
spec-0503-51999-0012,K3,train,49.55355
spec-1961-53299-0374,K3,train,38.84781
spec-4507-55564-0894,K3,train,10.21185
spec-5780-56274-0358,K3,train,20.2971
spec-4451-55537-0922,K3,val,35.15486
spec-2697-54389-0380,K3,test,13.43999
spec-6796-56453-0966,K3,train,5.212754
spec-3308-54919-0186,K3,val,53.35493
spec-4177-55688-0088,K3,train,10.87897
spec-3311-54943-0608,K3,train,38.71275
spec-2833-54650-0357,K3,train,20.72205
spec-2204-53877-0113,K3,train,5.052298
spec-1406-52876-0599,K3,train,51.72058
spec-1961-53299-0301,K3,train,58.60841
spec-3457-54984-0084,K3,train,30.94363
spec-2821-54393-0495,K3,val,34.22503
spec-2668-54084-0636,K3,val,40.01332
spec-1112-53180-0563,K3,train,6.976367
spec-3321-54924-0353,K3,train,62.41457
spec-7603-56960-0310,K3,test,12.45723
spec-2191-54621-0465,K3,val,19.90911
spec-2535-54632-0295,K3,train,58.96191
spec-4745-55892-0798,K3,test,8.118326
spec-3110-54747-0065,K3,test,50.4611
spec-2537-53917-0418,K3,train,64.09275
spec-3166-54830-0286,K3,train,50.84583
spec-3265-54888-0466,K3,train,52.32553
spec-2079-53379-0381,K3,train,30.41382
spec-2300-53682-0222,K3,val,19.86977
spec-2945-54505-0272,K3,train,52.63496
spec-2934-54626-0385,K3,val,76.55298
spec-2419-54139-0462,K3,test,22.09085
spec-1133-52993-0201,K3,val,36.28513
spec-3300-54914-0129,K3,test,68.49123
spec-2267-53713-0139,K3,train,9.694225
spec-5956-56104-0718,K3,train,5.309661
spec-7589-56946-0077,K3,train,6.264986
spec-3258-54884-0186,K3,test,53.06584
spec-10248-58220-0455,K3,train,7.896644
spec-7734-58133-0796,K3,train,8.37002
spec-3216-54853-0109,K3,val,45.91782
spec-4893-55709-0502,K3,train,10.9818
spec-1662-52970-0266,K3,train,20.09438
spec-2828-54438-0175,K3,train,24.35567
spec-2812-54639-0101,K3,val,63.8966
spec-5020-55852-0440,K3,train,8.95056
spec-5043-56187-0418,K3,val,15.64884
spec-8365-57450-0128,K3,train,6.858778
spec-2066-53349-0092,K3,train,22.02975
spec-7453-56749-0794,K3,train,50.07626
spec-3404-54967-0499,K3,train,41.17496
spec-3162-54800-0452,K3,val,67.48732
spec-3374-54948-0340,K3,test,43.42373
spec-1181-53358-0038,K3,val,6.403105
spec-2804-54368-0479,K3,train,59.88137
spec-8373-57785-0627,K3,test,8.035112
spec-3141-55008-0482,K3,train,51.48525
spec-1883-53271-0039,K3,train,9.880198
spec-7039-56572-0910,K3,test,6.186549
spec-2891-54507-0154,K3,train,50.10035
spec-3188-54831-0250,K3,val,37.2242
spec-1884-53228-0097,K3,test,29.67282
spec-2698-54140-0288,K3,train,11.33673
spec-3244-54892-0508,K3,test,48.41527
spec-2907-54580-0035,K3,train,86.58202
spec-1894-53240-0358,K3,val,46.82226
spec-3134-54806-0311,K3,test,44.73982
spec-3151-54804-0105,K3,train,44.47844
spec-2590-54175-0602,K3,val,10.08607
spec-3293-54921-0220,K3,train,44.93977
spec-2739-54618-0335,K3,val,19.36061
spec-4427-56107-0021,K3,test,12.1438
spec-8839-57846-0920,K3,test,9.943849
spec-2062-53381-0502,K3,val,29.72815
spec-3214-54866-0489,K3,val,71.49977
spec-2803-54368-0327,K3,train,45.97001
spec-3288-54908-0254,K3,train,49.6982
spec-3260-54883-0032,K3,test,58.38224
spec-2873-54505-0241,K3,val,31.41052
spec-2270-53714-0485,K3,train,10.13574
spec-2628-54326-0123,K3,train,26.20429
spec-1510-52992-0277,K3,train,33.80598
spec-2851-54485-0508,K3,train,85.34489
spec-3239-54888-0366,K3,train,35.89555
spec-7293-56741-0296,K3,train,32.04677
spec-3183-54833-0454,K3,train,49.04131
spec-5169-56045-0684,K3,test,21.28345
spec-3130-54740-0366,K3,train,61.13157
spec-5482-56017-0274,K3,test,10.76362
spec-2061-53405-0364,K3,train,16.9561
spec-7413-56769-0982,K3,val,17.97032
spec-2872-54533-0469,K3,train,69.5755
spec-8362-57732-0938,K3,train,11.30685
spec-2673-54096-0441,K3,train,10.76173
spec-2698-54140-0403,K3,train,11.9115
spec-2077-53846-0134,K3,train,19.88368
spec-2673-54096-0257,K3,val,14.04107
spec-2069-53376-0598,K3,train,21.83743
spec-2302-53709-0156,K3,train,17.11862
spec-3106-54714-0605,K3,train,27.07153
spec-5182-56341-0336,K3,val,10.92169
spec-3380-54977-0134,K3,test,40.58789
spec-7640-57311-0810,K3,train,61.53173
spec-0975-52411-0115,K3,test,41.80883
spec-6972-56426-0954,K3,test,39.07902
spec-2178-54629-0166,K3,train,44.59422
spec-2694-54199-0605,K3,train,38.63393
spec-9363-57742-0724,K3,val,7.041524
spec-1960-53289-0369,K3,train,55.18097
spec-2681-54397-0245,K3,train,55.69038
spec-3427-54979-0114,K3,test,50.66359
