basename,label,ra,dec,snr,resource,dataset
spec-4234-55478-0672,G,30.067843,1.0569074,10.3624,sdss,test
spec-3367-54998-0345,G,192.25069,48.061493,19.84628,sdss,test
spec-9389-58097-0449,G,12.853354,-0.93001134,24.33225,sdss,test
spec-7835-56986-0326,G,33.893329,-3.4216708,7.493202,sdss,test
spec-2192-54232-0236,G,254.53579,39.489514,9.893871,sdss,test
spec-0323-51615-0476,G,182.63468,0.12518786,46.78943,sdss,test
spec-0702-52178-0147,G,32.447485,-0.76112432,29.96018,sdss,test
spec-2520-54584-0461,G,238.0871,11.143156,22.11797,sdss,test
spec-3679-55209-0476,G,117.25036,51.443198,8.454054,sdss,test
spec-2299-53711-0473,G,92.025271,64.063494,63.30402,sdss,test
spec-0604-52079-0506,G,206.88064,64.028233,9.011988,sdss,test
spec-0696-52209-0583,G,21.792897,0.6058664,50.82643,sdss,test
spec-2383-53800-0431,G,144.93346,62.287489,43.70279,sdss,test
spec-6641-56383-0938,G,183.05907,45.992103,8.472574,sdss,test
spec-5446-56014-0014,G,210.2827,14.804526,6.563879,sdss,test
spec-10759-58526-0040,G,212.39341,38.678181,16.14944,sdss,test
spec-2960-54561-0603,G,131.53879,33.247787,5.458679,sdss,test
spec-5194-56062-0626,G,251.56079,31.726463,55.53451,sdss,test
spec-2739-54618-0097,G,229.57479,6.101273,22.39359,sdss,test
spec-2727-54414-0113,G,106.26977,12.229958,13.97992,sdss,test
spec-7126-56568-0224,G,2.66617359999998,33.646993,7.225728,sdss,test
spec-7451-56739-0912,G,120.82103,0.97674886,38.32738,sdss,test
spec-7333-56686-0118,G,36.455356,-0.89598167,30.6971,sdss,test
spec-2447-54498-0408,G,214.67969,57.650858,44.7003,sdss,test
spec-5062-55803-0784,G,330.93774,15.152071,16.8211,sdss,test
spec-7726-58154-0907,G,21.43596,34.772848,6.043983,sdss,test
spec-7278-57041-0012,G,139.41475,56.826322,7.625178,sdss,test
spec-2552-54632-0140,G,278.61954,62.926354,36.77075,sdss,test
spec-6790-56430-0028,G,232.5403,57.768944,9.29996,sdss,test
spec-7451-56739-0291,G,119.93358,-0.66601523,34.20989,sdss,test
spec-3318-54951-0565,G,203.66883,55.043125,17.27434,sdss,test
spec-2314-53713-0004,G,21.995626,6.407178,60.99154,sdss,test
spec-3241-54884-0561,G,37.797951,24.707724,35.33351,sdss,test
spec-5953-56092-0957,G,328.29609,24.936181,14.87441,sdss,test
spec-9355-57814-0058,G,122.64341,33.711764,7.595953,sdss,test
spec-2931-54590-0111,G,213.70516,36.295443,20.99625,sdss,test
spec-2936-54626-0511,G,231.73933,40.113867,39.87747,sdss,test
spec-2334-53730-0052,G,51.830559,4.459152,23.09416,sdss,test
spec-2479-54174-0317,G,160.58304,18.095175,36.71144,sdss,test
spec-2971-54590-0310,G,255.84699,36.820079,28.21964,sdss,test
spec-2956-54525-0137,G,148.06143,45.646219,50.39068,sdss,test
spec-7593-56958-0093,G,3.63047929999999,21.52001,16.1361,sdss,test
spec-0490-51929-0383,G,162.30389,66.260739,30.58748,sdss,test
spec-2318-54628-0115,G,302.10126,-11.472324,26.65577,sdss,test
spec-3467-54999-0332,G,240.77501,39.078465,60.0603,sdss,test
spec-2333-53682-0332,G,297.11192,19.801113,95.67435,sdss,test
spec-3759-55236-0048,G,125.78717,34.23143,7.877662,sdss,test
spec-2537-53919-0329,G,330.57367,70.165927,26.68501,sdss,test
spec-6512-56567-0705,G,357.90572,31.42154,15.12796,sdss,test
spec-8195-57391-0572,G,140.9427,58.461025,14.76719,sdss,test
spec-7333-56686-0791,G,36.058802,1.0381493,66.0715,sdss,test
spec-7380-56753-0007,G,166.83156,47.799026,21.73815,sdss,test
spec-10232-58223-0359,G,150.39397,33.831988,10.27787,sdss,test
spec-3106-54738-0519,G,7.3984098,7.9604101,48.20174,sdss,test
spec-2247-54169-0318,G,257.16323,41.861038,37.5917,sdss,test
spec-2178-54629-0251,G,241.80216,3.366237,50.42798,sdss,test
spec-5015-55707-0464,G,257.6608,24.028235,20.34999,sdss,test
spec-1096-52974-0270,G,348.58983,-0.5399647,46.14403,sdss,test
spec-3736-55214-0170,G,17.509688,-1.1910444,41.40236,sdss,test
spec-3380-54977-0315,G,206.58152,41.668894,41.70826,sdss,test
spec-9364-57699-0728,G,113.42912,33.41732,11.59312,sdss,test
spec-6722-56431-0326,G,233.75945,49.494565,5.240526,sdss,test
spec-2377-53991-0559,G,359.88394,56.710781,24.37494,sdss,test
spec-2552-54632-0567,G,280.33348,64.853923,49.42323,sdss,test
spec-2920-54562-0195,G,188.48958,-0.589348,31.26407,sdss,test
spec-2183-53536-0095,G,266.84306,24.467893,40.32072,sdss,test
spec-4621-55649-0230,G,168.16831,38.62992,5.534675,sdss,test
spec-5955-56456-0251,G,334.86681,28.682817,9.261632,sdss,test
spec-5157-55923-0202,G,131.28308,51.048065,63.85052,sdss,test
spec-3809-55533-0930,G,130.95264,4.3507147,7.547206,sdss,test
spec-0836-52376-0081,G,171.17753,3.4198111,24.48636,sdss,test
spec-3187-54821-0128,G,51.83197,16.598223,30.24806,sdss,test
spec-1138-53228-0480,G,335.2795,0.35976882,39.74336,sdss,test
spec-2728-54416-0373,G,112.61848,16.496781,16.27375,sdss,test
spec-5946-56101-0917,G,335.84999,22.306386,22.84827,sdss,test
spec-0415-51879-0623,G,54.866989,0.40255506,30.9103,sdss,test
spec-2906-54577-0440,G,212.03328,36.707278,106.8136,sdss,test
spec-3368-54954-0330,G,198.70502,42.510815,61.3991,sdss,test
spec-1364-53061-0608,G,170.07235,44.026394,20.25739,sdss,test
spec-3143-54772-0140,G,343.22968,-1.0979056,77.87675,sdss,test
spec-0713-52178-0612,G,54.286618,0.87223718,51.85571,sdss,test
spec-3222-54862-0267,G,171.69803,27.541233,29.62233,sdss,test
spec-2250-53566-0296,G,310.91805,15.417187,58.99686,sdss,test
spec-0290-51941-0141,G,189.38184,-0.31355996,43.75906,sdss,test
spec-1154-53083-0201,G,125.90824,-1.102767,42.15284,sdss,test
spec-2893-54552-0291,G,180.83118,19.047612,86.0866,sdss,test
spec-2894-54539-0257,G,181.25343,48.708725,53.04581,sdss,test
spec-3457-54984-0236,G,251.83914,33.926124,25.18483,sdss,test
spec-11313-58426-0078,G,7.80825199999998,6.977816,11.82871,sdss,test
spec-2052-53401-0549,G,84.134591,0.146771,11.18362,sdss,test
spec-7595-56957-0879,G,0.550500310000018,22.006206,6.938311,sdss,test
spec-7277-56748-0958,G,129.84576,54.783991,5.42079,sdss,test
spec-5149-55944-0780,G,123.5958,57.019259,24.09558,sdss,test
spec-11078-58437-0858,G,29.787007,12.364485,6.994329,sdss,test
spec-7305-56991-0134,G,138.93299,48.368213,11.67895,sdss,test
spec-2812-54639-0242,G,282.55521,18.210259,89.8419,sdss,test
spec-2944-54523-0555,G,117.86456,66.031306,7.549086,sdss,test
spec-8194-57401-0570,G,145.58188,59.139721,7.629945,sdss,test
spec-7670-57328-0834,G,349.15433,24.625828,7.762378,sdss,test
spec-3255-54885-0416,G,190.59351,14.916311,27.80024,sdss,test
spec-3148-54802-0254,G,129.1165,24.733316,58.47924,sdss,test
spec-1075-52933-0393,G,29.013996,0.36442599,46.94167,sdss,test
spec-3689-55180-0556,G,122.22153,51.853082,17.17158,sdss,test
spec-5698-55947-0761,G,31.619683,26.357134,14.1138,sdss,test
spec-2908-54611-0105,G,217.99285,8.033137,45.96548,sdss,test
spec-4955-55750-0660,G,246.0859,33.231469,29.09626,sdss,test
spec-0446-51899-0232,G,130.13144,54.187067,29.88741,sdss,test
spec-3321-54924-0338,G,145.84844,44.923301,21.56036,sdss,test
spec-0559-52316-0111,G,156.80588,58.862226,29.83863,sdss,test
spec-7729-58135-0762,G,23.387732,34.22403,6.528278,sdss,test
spec-2403-53795-0089,G,146.7942,61.212709,41.33841,sdss,test
spec-0411-51817-0042,G,46.454155,-1.1819588,45.47291,sdss,test
spec-7838-56958-1000,G,33.120846,-1.938181,9.386348,sdss,test
spec-2861-54583-0542,G,173.08724,-6.973235,26.15986,sdss,test
spec-2566-54333-0359,G,328.67409,45.4915,26.37327,sdss,test
spec-7451-56739-0095,G,121.00314,-0.46836368,58.39109,sdss,test
spec-3105-54825-0470,G,8.1920204,-9.8907099,43.35818,sdss,test
spec-0954-52405-0028,G,183.77925,59.282687,49.3148,sdss,test
spec-5067-55751-0578,G,330.18083,8.0875656,22.15867,sdss,test
spec-4648-55673-0838,G,173.94199,38.781912,5.92936,sdss,test
spec-2911-54631-0036,G,232.80242,39.009641,70.65973,sdss,test
spec-5466-56033-0722,G,218.0842,15.36649,23.28573,sdss,test
spec-6312-56487-0753,G,242.92927,53.911194,18.09514,sdss,test
spec-3689-55180-0152,G,124.9813,50.909734,7.206195,sdss,test
spec-2942-54521-0166,G,71.459496,-5.691613,31.65158,sdss,test
spec-2724-54616-0218,G,229.32942,6.452904,41.56889,sdss,test
spec-3208-54853-0553,G,122.85329,66.233223,54.04182,sdss,test
spec-3300-54914-0470,G,163.62438,16.034213,67.88395,sdss,test
spec-7255-56597-0601,G,46.145606,0.5882863,27.93202,sdss,test
spec-1135-53024-0177,G,8.8737934,-0.29755853,44.95431,sdss,test
spec-5950-56211-0800,G,334.39045,24.69436,15.01003,sdss,test
spec-2701-54154-0364,G,112.37594,41.793003,31.56972,sdss,test
spec-1694-53472-0620,G,192.4976,13.281957,48.68855,sdss,test
spec-2849-54454-0568,G,19.415847,-9.13426,22.80623,sdss,test
spec-3193-54830-0152,G,150.24943,44.469457,56.73283,sdss,test
spec-7255-56597-0140,G,47.628999,-0.84584972,63.44785,sdss,test
spec-3457-54984-0014,G,253.73748,32.902755,39.16185,sdss,test
spec-1059-52592-0019,G,117.09612,27.357417,16.60288,sdss,test
spec-3478-55008-0510,G,241.05152,37.171118,56.08869,sdss,test
spec-2537-53906-0569,G,335.45539,69.816335,69.02593,sdss,test
spec-7764-58042-0151,G,347.51798,31.391545,5.987145,sdss,test
spec-8531-57905-0238,G,247.38566,43.567121,8.802088,sdss,test
spec-2339-53729-0357,G,49.866498,5.489956,56.48153,sdss,test
spec-2965-54594-0381,G,191.90156,10.194505,106.644,sdss,test
spec-8492-58171-0252,G,221.78485,43.639267,5.456512,sdss,test
spec-7456-56727-0509,G,196.70883,0.60446545,25.20734,sdss,test
spec-3157-54802-0537,G,62.286139,-4.8552419,38.69833,sdss,test
spec-7318-56990-0651,G,124.96812,48.921493,23.50481,sdss,test
spec-7258-56605-0351,G,100.58591,-0.689414,27.99598,sdss,test
spec-6665-56390-0106,G,195.66098,47.90992,5.778945,sdss,test
spec-8397-57482-0684,G,226.36113,51.25708,38.70237,sdss,test
spec-7743-58107-0766,G,5.70093209999999,35.754703,8.180163,sdss,test
spec-5209-56002-0768,G,232.78775,8.8760822,8.572203,sdss,test
spec-2261-53612-0541,G,341.54927,23.617453,22.78106,sdss,test
spec-2877-54523-0056,G,174.54778,-0.800792,51.1085,sdss,test
spec-1857-53182-0573,G,292.76294,79.116188,38.05996,sdss,test
spec-3246-54939-0273,G,175.87381,6.1911631,32.74827,sdss,test
spec-0540-51996-0584,G,228.22166,2.2330332,41.85822,sdss,test
spec-1297-52963-0113,G,128.85601,6.6354283,31.7288,sdss,test
spec-7417-56753-0760,G,193.2679,46.585334,9.320228,sdss,test
spec-3143-54772-0366,G,342.63966,0.94127302,30.56873,sdss,test
spec-9141-57663-0790,G,321.76231,0.086902294,11.95492,sdss,test
spec-2267-53713-0352,G,120.70026,16.636683,33.30031,sdss,test
spec-3246-54939-0640,G,178.37547,6.4210358,20.50407,sdss,test
spec-2337-53740-0267,G,103.7286,65.318554,38.8627,sdss,test
spec-2935-54652-0127,G,226.66489,31.264927,15.62633,sdss,test
spec-4602-55644-0366,G,133.07334,34.036489,6.059615,sdss,test
spec-7255-56597-0648,G,46.218283,0.53349592,54.93499,sdss,test
spec-7576-56948-0506,G,327.41681,23.102892,12.25136,sdss,test
spec-4056-55357-0906,G,247.58882,16.718791,6.115658,sdss,test
spec-2558-54140-0455,G,185.89731,1.169864,31.77272,sdss,test
spec-3258-54884-0281,G,159.3786,43.134998,18.82583,sdss,test
spec-3834-56014-0384,G,160.36474,-1.1062938,5.944699,sdss,test
spec-8277-57073-0220,G,120.61091,43.020153,5.098927,sdss,test
spec-8291-57391-0350,G,118.42263,40.411909,8.321718,sdss,test
spec-4539-55865-0271,G,7.14769749999999,7.2025836,9.040843,sdss,test
spec-3138-54740-0444,G,303.20101,-11.201856,38.06652,sdss,test
spec-1895-53242-0608,G,356.96472,15.47933,11.78275,sdss,test
spec-3187-54821-0256,G,51.13141,16.990502,93.96572,sdss,test
spec-2724-54616-0463,G,229.05827,7.4137,34.07486,sdss,test
spec-3246-54939-0274,G,176.05359,6.167767,37.01447,sdss,test
spec-1083-52520-0324,G,13.371599,0.84062836,18.88675,sdss,test
spec-5414-56014-0135,G,193.63535,15.304619,7.773951,sdss,test
spec-3247-54888-0008,G,179.61412,4.5659442,48.92907,sdss,test
spec-2840-54441-0023,G,95.776784,40.993921,63.37045,sdss,test
spec-10902-58396-0476,G,255.42084,34.540443,5.698143,sdss,test
spec-3127-54835-0133,G,36.603934,-0.97015531,35.6218,sdss,test
spec-4538-55860-0880,G,6.17046169999998,9.664896,5.645122,sdss,test
spec-7254-56625-0242,G,43.598407,33.040618,33.29857,sdss,test
spec-3006-54632-0292,G,283.99303,48.686317,30.26938,sdss,test
spec-0898-52606-0336,G,135.12453,47.021869,32.91431,sdss,test
spec-3305-54945-0232,G,183.97688,54.511427,73.38778,sdss,test
spec-4375-55889-0864,G,328.61848,-1.5305601,7.338099,sdss,test
spec-3183-54833-0057,G,49.680392,-0.74526272,51.40783,sdss,test
spec-7254-56625-0608,G,42.702021,34.537309,46.56364,sdss,test
spec-7330-56684-0126,G,39.789547,-1.0000309,22.87912,sdss,test
spec-7426-56771-0725,G,181.18708,48.220164,18.71911,sdss,test
spec-3406-54970-0172,G,223.74731,40.696711,48.58352,sdss,test
spec-3310-54919-0105,G,210.15115,17.685023,23.47286,sdss,test
spec-10909-58280-0329,G,253.12654,30.242761,14.15935,sdss,test
spec-7255-56597-0387,G,46.399742,-0.50401422,76.0417,sdss,test
spec-7666-57339-0410,G,358.71627,24.629175,5.312814,sdss,test
spec-2698-54140-0589,G,63.877039,16.613119,13.78125,sdss,test
spec-7332-56683-0964,G,31.133446,0.3937461,69.39751,sdss,test
spec-2074-53437-0096,G,116.03742,17.429679,80.07175,sdss,test
spec-10663-58162-0705,G,126.68731,31.899322,5.91287,sdss,test
spec-3459-55007-0540,G,245.32756,31.245099,34.90258,sdss,test
spec-8395-57834-0561,G,229.7137,51.331161,62.71066,sdss,test
spec-2447-54498-0517,G,215.23011,56.616748,47.4626,sdss,test
spec-2672-54085-0034,G,80.878724,16.190885,51.70699,sdss,test
spec-3288-54908-0006,G,246.58651,49.937213,27.44566,sdss,test
spec-1910-53299-0080,G,345.5952,-9.612937,13.94869,sdss,test
spec-3467-54999-0428,G,241.62264,39.911531,43.29321,sdss,test
spec-4835-56016-0348,G,191.39669,5.7175344,7.331695,sdss,test
spec-2821-54393-0169,G,290.23571,37.7495,49.24239,sdss,test
spec-9154-58013-0464,G,347.67475,-1.2553497,6.793261,sdss,test
spec-10728-58248-0714,G,250.09822,39.039113,10.93864,sdss,test
spec-2923-54563-0054,G,193.57217,48.792607,69.02924,sdss,test
spec-0804-52266-0120,G,50.283828,0.021748352,33.89243,sdss,test
spec-2803-54368-0169,G,0.846805,28.133413,73.16498,sdss,test
spec-3647-56219-0832,G,37.549314,0.80319693,12.47302,sdss,test
spec-4885-55735-0866,G,233.75739,7.9747864,8.631131,sdss,test
spec-1893-53239-0187,G,339.87097,13.106655,6.646888,sdss,test
spec-3235-54880-0096,G,197.06404,18.246883,31.73982,sdss,test
spec-3230-54860-0037,G,128.18062,15.51962,22.61084,sdss,test
spec-1500-53730-0185,G,19.744553,-0.16282163,20.97444,sdss,test
spec-6369-56217-0494,G,34.481014,-4.5166448,23.56829,sdss,test
spec-2537-53919-0200,G,333.53132,69.102387,27.5989,sdss,test
spec-0269-51581-0122,G,150.61443,-1.2122208,28.73823,sdss,test
spec-2071-53741-0564,G,59.922832,-4.926575,25.15516,sdss,test
spec-5965-56190-0416,G,325.28886,27.208161,20.41129,sdss,test
spec-7650-57575-0702,G,336.06742,28.890683,16.52856,sdss,test
spec-7412-57162-0486,G,192.00818,49.643157,5.120944,sdss,test
spec-2377-53991-0419,G,358.95363,57.711796,22.856,sdss,test
spec-6115-56237-0369,G,351.5972,20.587072,12.65834,sdss,test
spec-7257-56658-0005,G,87.863788,-0.017881001,9.057459,sdss,test
spec-3260-54883-0278,G,152.84271,28.111504,15.72317,sdss,test
spec-2851-54459-0094,G,30.228707,-0.915727,97.24597,sdss,test
spec-2176-54243-0321,G,241.14331,53.082346,38.14179,sdss,test
spec-8233-57887-0474,G,181.08791,57.032779,19.19835,sdss,test
spec-8502-57512-0945,G,218.66362,42.790371,14.63442,sdss,test
spec-2176-54243-0364,G,241.78924,53.406641,49.50612,sdss,test
spec-3291-54939-0510,G,253.95255,42.211024,59.95942,sdss,test
spec-0458-51929-0474,G,45.428457,-7.644964,51.57934,sdss,test
spec-5315-55978-0634,G,143.92687,15.50435,6.074283,sdss,test
spec-3177-54833-0046,G,157.6463,54.375445,44.3217,sdss,test
spec-0280-51612-0153,G,170.94816,0.071706374,54.98139,sdss,test
spec-2653-54230-0283,G,202.0952,20.628217,40.67193,sdss,test
spec-8760-57672-0154,G,19.884597,3.9033997,5.915792,sdss,test
spec-1909-53261-0350,G,309.65043,0.511263,34.26258,sdss,test
spec-2186-54327-0286,G,240.39531,4.768313,36.51241,sdss,test
spec-1254-52972-0006,G,65.4573,24.893611,25.3159,sdss,test
spec-6482-56358-0362,G,190.08541,31.074859,11.90965,sdss,test
spec-3170-54859-0501,G,171.95648,19.587724,20.18971,sdss,test
spec-5035-55829-0562,G,330.86693,16.167839,6.684823,sdss,test
spec-7254-56625-0814,G,43.784882,34.393392,25.78064,sdss,test
spec-0345-51690-0475,G,242.45443,0.11487776,20.4528,sdss,test
spec-0541-51959-0085,G,114.31657,31.226394,30.9048,sdss,test
spec-2866-54478-0402,G,29.381355,0.264472,28.72172,sdss,test
spec-2852-54468-0564,G,150.72292,0.903565,57.06358,sdss,test
spec-2062-53381-0401,G,20.726078,39.489029,34.43676,sdss,test
spec-6873-56541-0188,G,10.851415,33.608493,24.43818,sdss,test
spec-7667-57580-0456,G,355.3621,24.208533,20.4882,sdss,test
spec-3380-54977-0094,G,208.77048,40.796296,52.37829,sdss,test
spec-1850-53786-0318,G,237.19365,24.53308,24.69846,sdss,test
spec-3659-55181-0712,G,113.14483,43.686802,5.961956,sdss,test
spec-2672-54085-0223,G,78.716019,16.4739,34.27466,sdss,test
spec-1492-52932-0195,G,4.976789,-0.341105,17.45041,sdss,test
spec-2716-54628-0171,K,210.21237,-9.448108,33.05066,sdss,train
spec-3303-54950-0169,K,199.65621,24.717373,53.65419,sdss,train
spec-3328-54964-0072,K,172.12641,61.254401,65.40804,sdss,train
spec-2806-54425-0461,K,122.66655,-7.295877,80.16321,sdss,train
spec-2322-53727-0280,K,44.875707,5.029087,18.21422,sdss,train
spec-7330-56684-0887,K,39.67485,0.61947584,42.56872,sdss,train
spec-1125-52606-0051,K,9.665034,-0.65517942,12.70859,sdss,train
spec-3122-54821-0638,K,36.591907,-8.6137435,46.26376,sdss,train
spec-6732-56370-0815,K,222.22864,48.560886,40.22752,sdss,train
spec-1096-52974-0087,K,349.56491,-0.891825,22.16088,sdss,train
spec-2538-54271-0022,K,327.09274,73.343048,8.351053,sdss,train
spec-7253-56598-0468,K,58.337823,-6.3895485,24.54142,sdss,train
spec-2336-53712-0180,K,21.34567,39.3087,37.83543,sdss,train
spec-2627-54379-0487,K,341.95319,31.255257,11.90855,sdss,train
spec-2400-53765-0182,K,134.0751,36.831655,25.90553,sdss,train
spec-1917-53289-0321,K,310.73769,-4.904663,5.842241,sdss,train
spec-3128-54776-0290,K,339.0622,12.854345,30.94276,sdss,train
spec-6039-56099-0512,K,225.21046,46.345982,36.11277,sdss,train
spec-7453-56749-0108,K,142.44109,-1.2427362,58.95681,sdss,train
spec-2535-54632-0165,K,259.49291,-13.461179,54.71343,sdss,train
spec-3320-54912-0446,K,148.19748,52.996232,52.43876,sdss,train
spec-2620-54397-0551,K,336.35216,39.585689,16.09508,sdss,train
spec-10293-58132-0907,K,123.07613,31.906723,9.288184,sdss,train
spec-5117-55925-0663,K,27.465185,20.899669,10.91048,sdss,train
spec-0817-52381-0546,K,248.76109,41.490992,9.490852,sdss,train
spec-6134-56244-0406,K,346.17908,15.536149,7.442741,sdss,train
spec-3480-54999-0460,K,251.75725,32.988574,39.63327,sdss,train
spec-3692-55186-0148,K,125.16158,46.193861,5.22102,sdss,train
spec-2251-53557-0192,K,332.53908,20.609868,47.96585,sdss,train
spec-0761-54524-0445,K,126.90679,43.315192,34.57398,sdss,train
spec-1203-52669-0359,K,115.6977,21.907838,10.08494,sdss,train
spec-2697-54389-0541,K,57.730937,10.760325,7.782688,sdss,train
spec-3177-54833-0431,K,155.57171,56.289908,54.01982,sdss,train
spec-1911-53295-0407,K,344.2182,-8.616178,24.58436,sdss,train
spec-2505-53856-0416,K,174.37296,24.741881,34.63457,sdss,train
spec-2165-53917-0138,K,234.67332,23.062179,48.74568,sdss,train
spec-3105-54825-0509,K,8.6687298,-9.3089104,72.92773,sdss,train
spec-3293-54921-0588,K,131.55143,5.5106216,39.66927,sdss,train
spec-1074-52937-0274,K,30.907598,-0.179103,55.2357,sdss,train
spec-7701-57356-0758,K,352.16077,26.934309,7.67509,sdss,train
spec-1906-53293-0393,K,25.188407,0.230438,27.9554,sdss,train
spec-4990-55743-0850,K,260.57928,38.561516,13.72498,sdss,train
spec-6412-56358-0378,K,165.27676,25.4097,18.81354,sdss,train
spec-7288-57039-0622,K,134.77949,55.102149,18.56077,sdss,train
spec-1910-53299-0312,K,343.42151,-9.727071,27.5809,sdss,train
spec-0898-52606-0402,K,136.02704,47.072593,11.08972,sdss,train
spec-2828-54438-0223,K,127.3592,-4.652786,35.26972,sdss,train
spec-7385-56710-0124,K,155.54584,45.148734,21.31923,sdss,train
spec-3258-54884-0475,K,160.47919,44.214874,53.72872,sdss,train
spec-2401-53768-0095,K,139.55254,29.143211,38.13023,sdss,train
spec-3284-54907-0332,K,132.69009,63.372783,74.19653,sdss,train
spec-7456-56727-0110,K,198.84604,-0.32617086,49.94035,sdss,train
spec-1307-52999-0211,K,149.70318,9.6180217,8.577048,sdss,train
spec-2072-53430-0455,K,83.288314,0.985355,12.19703,sdss,train
spec-7667-57580-0704,K,356.14324,25.917968,5.120695,sdss,train
spec-1223-52781-0383,K,171.41189,10.292204,36.79244,sdss,train
spec-0324-51666-0369,K,182.48899,1.0282485,17.06932,sdss,train
spec-1496-52883-0618,K,13.443409,0.778248,13.44822,sdss,train
spec-2865-54503-0398,K,24.167814,-9.096814,86.07105,sdss,train
spec-3215-54861-0570,K,173.68726,45.777283,56.36048,sdss,train
spec-2951-54592-0074,K,239.79013,4.3664193,20.49096,sdss,train
spec-3480-54999-0008,K,252.35179,30.375019,62.26712,sdss,train
spec-1123-52882-0580,K,9.4710324,0.7391376,24.42955,sdss,train
spec-6130-56214-0686,K,349.74007,18.575565,12.75835,sdss,train
spec-4503-55563-0245,K,126.97979,12.872639,12.98791,sdss,train
spec-1096-52974-0220,K,349.03815,-0.973783,25.0666,sdss,train
spec-3006-54632-0482,K,286.3479,49.855224,52.03399,sdss,train
spec-10726-58199-0332,K,248.37452,35.879008,9.090232,sdss,train
spec-3146-54773-0241,K,332.40776,-1.0022888,46.07886,sdss,train
spec-2550-54206-0056,K,248.21224,62.132035,20.99796,sdss,train
spec-3263-54887-0071,K,164.03494,27.892151,62.96912,sdss,train
spec-7687-57007-0454,K,23.00577,22.599587,30.94211,sdss,train
spec-3314-54970-0108,K,224.53198,-1.3500438,58.9665,sdss,train
spec-1418-53142-0360,K,238.84074,34.232897,28.75268,sdss,train
spec-2548-54152-0055,K,96.688947,82.540969,31.39847,sdss,train
spec-1828-53504-0299,K,218.19874,5.4043207,5.226181,sdss,train
spec-2314-53712-0085,K,21.274196,6.531954,39.73831,sdss,train
spec-3924-55332-0200,K,242.31609,19.917308,6.52634,sdss,train
spec-7565-56809-0794,K,242.63995,56.176368,10.13612,sdss,train
spec-2461-54570-0248,K,191.80091,58.644531,38.49309,sdss,train
spec-1740-53050-0046,K,140.64344,9.9268906,30.83242,sdss,train
spec-1912-53293-0113,K,6.374804,-10.198269,36.16451,sdss,train
spec-2488-54149-0105,K,166.39908,21.116149,40.86892,sdss,train
spec-2910-54630-0382,K,225.2571,32.404898,63.54355,sdss,train
spec-7049-56570-0610,K,24.036812,-4.3637911,43.61021,sdss,train
spec-7450-56722-0144,K,110.80934,-0.31231992,38.03527,sdss,train
spec-5790-56271-0546,K,146.43199,26.769127,40.55322,sdss,train
spec-1515-52932-0608,K,50.845613,0.80520309,45.51225,sdss,train
spec-1732-53501-0327,K,244.31102,8.2959022,28.25646,sdss,train
spec-7050-56573-0476,K,25.236778,-4.8095185,46.57176,sdss,train
spec-1898-53260-0362,K,25.904285,14.838207,49.74981,sdss,train
spec-3169-54821-0587,K,149.3438,54.926821,34.44765,sdss,train
spec-2380-53759-0399,K,133.32604,37.230358,54.52188,sdss,train
spec-0628-52083-0218,K,249.90638,41.444317,59.66262,sdss,train
spec-1143-52592-0251,K,335.13591,-0.70704543,45.36562,sdss,train
spec-2542-53919-0147,K,277.60243,20.809664,60.25665,sdss,train
spec-7701-57356-0212,K,352.36949,25.434401,6.712043,sdss,train
spec-2712-54409-0197,K,105.56836,12.4838,39.79529,sdss,train
spec-2475-53845-0080,K,206.29301,27.978592,25.26096,sdss,train
spec-1409-52824-0557,K,248.81355,26.259846,24.43671,sdss,train
spec-2629-54087-0516,K,347.79813,22.780985,32.15809,sdss,train
spec-1121-52873-0135,K,5.2499725,-0.97922713,13.45666,sdss,train
spec-7282-56660-0494,K,148.38204,49.221987,9.065611,sdss,train
spec-3249-54880-0362,K,151.65559,14.487756,38.93512,sdss,train
spec-1067-52616-0059,K,46.214828,-0.76563,14.65662,sdss,train
spec-1135-53024-0580,K,9.3508363,0.91741104,45.62396,sdss,train
spec-1122-52876-0470,K,4.9517183,0.51772237,30.50385,sdss,train
spec-6783-56284-0059,K,131.94555,43.73225,8.934697,sdss,train
spec-4996-55720-0453,K,253.12055,29.183487,8.972718,sdss,train
spec-4425-55864-0288,K,19.221382,5.1743478,51.20122,sdss,train
spec-6499-56571-0768,K,355.66788,30.762258,6.181695,sdss,train
spec-2839-54461-0481,K,123.96279,62.156805,86.44308,sdss,train
spec-7723-58430-0360,K,16.979863,34.000844,6.359679,sdss,train
spec-0933-52642-0456,K,129.60616,34.657126,16.36495,sdss,train
spec-2677-54180-0349,K,109.16551,31.789201,24.10718,sdss,train
spec-1124-52914-0584,K,9.9942995,0.4937199,29.68947,sdss,train
spec-3210-54876-0329,K,41.522957,33.62812,46.65545,sdss,train
spec-2546-54625-0176,K,324.32778,73.109319,16.01668,sdss,train
spec-2300-53682-0304,K,80.237883,61.40722,13.32534,sdss,train
spec-2682-54401-0324,K,100.04843,38.358586,58.83684,sdss,train
spec-1069-52590-0090,K,42.279739,-1.198964,42.30064,sdss,train
spec-3131-54731-0121,K,357.90123,14.756627,89.68203,sdss,train
spec-2817-54627-0632,K,254.3865,12.556214,29.27457,sdss,train
spec-2536-53883-0303,K,285.31135,38.781752,44.64582,sdss,train
spec-2540-54110-0360,K,81.230279,83.891866,20.07342,sdss,train
spec-0820-52438-0400,K,253.07055,36.346886,44.7319,sdss,train
